num_of_prev_attempts,studied_credits,clicks_week1,clicks_week2,clicks_week3,click_trend,module_presentation_length,days_since_last_click,unique_resources,registered_late,imd_band_enc,education_enc,age_enc,at_risk,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_N,disability_Y
0,60,1,3,16,15,261,56,44,0,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,96,39,52,-44,261,1,199,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,60,11,5,11,0,261,4,70,0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,76,32,32,261,79,70,0,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,9,0,0,-9,261,131,5,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,180,22,60,102,80,261,23,98,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,60,96,34,55,-41,261,0,154,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,0,0,0,0,261,194,5,0,9,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,44,31,34,-10,261,0,117,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,27,20,0,-27,261,248,33,0,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,113,39,39,-74,261,185,34,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,60,19,36,29,10,261,132,83,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,60,0,7,0,0,261,251,5,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,60,0,0,0,0,261,6,42,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,77,56,58,-19,261,1,170,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,69,19,46,-23,261,4,123,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,19,7,0,-19,261,202,21,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,120,6,8,76,70,261,202,41,0,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,3,5,16,13,261,30,64,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,60,38,15,23,-15,261,0,112,0,1,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,120,25,22,0,-25,261,226,21,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,270,0,0,0,0,261,261,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,70,37,61,27,-10,261,18,125,0,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,300,32,10,19,-13,261,53,68,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,0,18,18,261,229,34,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,75,68,72,183,115,261,18,183,0,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,120,0,1,3,3,261,84,27,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,150,93,73,34,-59,261,4,109,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,120,0,0,0,0,261,165,17,0,5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,110,137,208,123,-14,261,83,83,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,6,3,1,-5,261,2,62,0,9,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,60,0,31,0,0,261,4,72,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,68,19,129,61,261,25,208,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,6,24,0,-6,261,14,78,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,60,46,69,16,-30,261,0,94,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,60,0,0,0,0,261,101,35,0,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,60,25,0,0,-25,261,172,7,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,10,0,0,-10,261,238,5,0,9,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,0,0,4,4,261,241,10,0,6,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,92,99,105,13,261,11,161,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,42,4,45,3,261,1,138,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,0,0,13,13,261,152,21,0,8,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,170,120,147,-23,261,146,147,0,6,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,120,30,17,11,-19,261,20,127,0,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,57,35,0,-57,261,248,15,0,7,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,38,42,66,28,261,129,88,0,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,80,14,42,5,-9,261,28,145,0,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,59,89,89,261,230,55,0,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180,49,90,4,-45,261,50,103,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,180,67,53,1,-66,261,175,28,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,120,0,0,0,0,261,217,20,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,0,6,26,26,261,27,80,0,5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,90,85,39,29,-56,261,55,48,0,9,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,22,17,9,-13,261,60,81,0,7,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,113,95,135,22,261,14,175,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,0,0,0,0,261,28,61,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,71,28,52,-19,261,4,135,0,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,0,0,0,261,261,0,0,4,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,180,17,49,4,-13,261,223,20,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,150,0,0,0,0,261,261,0,0,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,32,41,32,0,261,138,50,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,100,0,16,1,1,261,33,45,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,20,63,0,-20,261,27,68,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,12,0,165,153,261,0,87,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,150,0,0,0,0,261,261,0,0,3,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,0,36,0,0,261,213,19,0,6,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,189,37,10,-179,261,27,77,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,80,20,26,0,-20,261,27,65,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,120,0,0,0,0,261,261,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,103,185,232,129,261,5,215,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,87,44,18,-69,261,236,35,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,4,0,0,261,55,41,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,0,19,0,0,261,232,23,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,18,9,9,-9,261,6,71,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,70,16,15,44,28,261,8,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,90,142,93,34,-108,261,4,193,0,6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,180,5,21,1,-4,261,1,52,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,60,9,17,0,-9,261,95,58,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,32,111,20,-12,261,3,110,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,180,12,0,0,-12,261,96,42,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,60,4,0,11,7,261,0,95,0,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,19,12,15,-4,261,27,63,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,60,0,15,16,16,261,173,16,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,150,0,0,0,0,261,13,63,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,1,1,4,3,261,17,70,0,8,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,20,37,26,6,261,157,82,0,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,61,31,36,-25,261,3,145,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,90,169,97,135,-34,261,19,185,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,90,113,80,52,-61,261,28,140,0,9,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,0,112,91,91,261,27,145,0,6,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,54,105,164,110,261,0,232,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,149,92,91,-58,261,7,191,0,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,26,50,84,58,261,0,95,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,60,20,14,0,-20,261,22,74,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,13,17,15,2,261,14,58,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,163,48,0,-163,261,252,48,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,90,20,15,24,4,261,4,67,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,90,35,21,0,-35,261,30,96,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,205,95,180,-25,261,0,292,0,4,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,120,7,68,70,63,261,27,80,0,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,7,43,25,18,261,12,104,0,7,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,0,17,0,0,261,64,37,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,2,31,13,11,261,0,69,0,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,17,20,1,-16,261,96,37,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,60,16,12,45,29,261,18,68,0,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,4,0,0,-4,261,257,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,105,126,85,-20,261,21,199,0,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,74,113,67,-7,261,0,141,0,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,17,0,15,-2,261,175,43,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,90,2,20,5,3,261,157,13,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,44,57,0,-44,261,250,25,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,49,44,69,20,261,0,90,0,9,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,60,3,26,9,6,261,14,105,0,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,27,16,26,-1,261,230,31,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,50,19,62,12,261,97,48,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,90,3,130,75,72,261,9,192,0,9,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,120,1,0,0,-1,261,27,83,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,57,32,64,7,261,0,142,0,6,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,90,162,62,144,-18,261,6,188,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,6,0,14,8,261,185,43,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,60,41,85,44,3,261,13,104,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,46,123,100,54,261,8,170,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,60,0,0,0,0,261,261,0,0,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,60,0,0,0,0,261,261,0,0,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,125,103,42,-83,261,27,158,0,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,111,57,44,-67,261,10,102,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,180,0,0,0,0,261,261,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,58,63,68,10,261,6,198,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,120,75,24,92,17,261,5,45,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,75,19,9,-66,261,231,27,0,9,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,90,47,0,14,-33,261,172,27,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,90,28,53,46,18,261,5,133,0,9,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,70,162,60,60,-102,261,172,79,0,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,261,1,98,1,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180,35,37,4,-31,261,29,65,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,240,0,0,0,0,261,261,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,150,109,104,180,71,261,2,108,0,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,37,51,100,63,261,4,160,0,9,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,120,3,11,30,27,261,20,83,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,60,4,6,0,-4,261,138,27,0,8,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,55,114,54,-1,261,0,217,0,8,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180,46,15,19,-27,261,7,48,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,58,62,11,-47,261,119,123,0,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,0,0,0,0,261,261,0,0,9,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,300,14,0,0,-14,261,261,14,0,9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,24,0,30,6,261,48,57,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,90,31,10,74,43,261,110,21,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,22,0,4,-18,261,246,13,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,51,12,21,-30,261,5,114,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,131,105,95,-36,261,182,74,0,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,28,97,89,61,261,5,149,0,6,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,62,90,100,38,261,12,192,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,60,61,14,3,-58,261,168,32,0,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,5,0,0,-5,261,206,49,0,8,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,5,5,261,0,138,0,4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,261,261,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,8,40,47,39,261,15,112,0,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,139,177,148,9,261,16,166,0,6,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,70,11,37,47,36,261,12,82,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,35,7,10,-25,261,6,104,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,60,0,0,0,0,261,0,72,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,0,0,0,0,261,0,106,0,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,3,0,49,46,261,17,97,0,8,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,72,86,5,-67,261,135,77,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,165,0,0,0,0,261,261,0,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,60,0,44,1,1,261,236,16,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,0,11,11,261,0,159,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,60,75,0,0,-75,261,13,212,0,9,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,34,0,0,-34,261,3,161,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,119,82,146,27,261,7,155,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,88,70,65,-23,261,10,124,0,9,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,1,20,0,-1,261,36,75,0,5,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,60,48,31,120,72,261,28,111,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,36,38,37,1,261,27,105,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,37,20,35,-2,261,218,35,0,6,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,243,136,90,-153,261,2,210,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,54,87,10,-44,261,139,84,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,0,0,0,0,261,234,17,0,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,7,3,51,44,261,25,97,0,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,60,90,51,6,-84,261,27,174,0,9,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,0,9,14,14,261,10,41,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,60,0,0,0,0,261,261,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,60,61,9,102,41,261,152,24,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,60,37,37,34,-3,261,8,168,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,60,302,62,133,-169,261,14,147,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,60,21,0,0,-21,261,179,14,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,120,77,62,79,2,261,27,113,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,120,16,19,11,-5,261,6,118,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,50,7,2,-48,261,27,72,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,120,26,8,11,-15,261,4,68,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,23,17,34,11,261,28,161,0,7,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,90,6,102,186,180,261,1,160,0,7,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,210,0,0,0,0,261,261,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,110,112,65,-45,261,0,124,0,6,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,180,0,9,2,2,261,243,16,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,150,74,102,75,1,261,21,112,0,6,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,60,8,12,32,24,261,7,74,0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,120,3,0,0,-3,261,6,73,0,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,60,0,73,13,261,120,98,0,9,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,0,0,0,0,261,271,1,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,120,33,5,0,-33,261,209,10,0,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,60,15,63,62,47,261,143,63,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,80,16,2,13,-3,261,6,102,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,60,0,8,104,104,261,192,49,0,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,60,0,0,0,0,261,261,0,0,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,60,41,38,31,-10,261,22,108,0,9,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,120,48,56,12,-36,261,24,92,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,120,0,51,25,25,261,27,59,0,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,120,0,0,0,0,261,225,10,0,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,150,51,31,9,-42,261,140,90,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,60,0,4,6,6,261,203,36,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,2,1,9,7,261,138,15,0,9,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,58,42,30,-28,261,1,182,0,2,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,64,133,109,45,261,208,32,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,210,0,0,0,0,261,261,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,60,24,114,17,-7,261,161,52,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,60,168,32,13,-155,261,223,26,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,0,0,0,0,261,261,0,0,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,60,145,178,140,-5,261,10,256,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,120,5,7,1,-4,261,203,23,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
